姓名,学号,证件号,学校,专业,性别,年龄,居住地,家庭规模,父母婚姻状况,母亲受教育水平,父亲受教育水平,母亲工作,父亲工作
amu61oY4PkFdBBKENkM0GH9h0hQcZJ1wUfvFEfISK+A=,2OrjLQ3TFqVI9r27xH92oF2xW5U65RGQIcNrGJRJ8Ug=,jlNHXWX9emCy0ZRYFCsrrRumdbpM4SQy513/F2iNhZnblWYl354Scl9GpK1l2DWg,RUC,人工智能,M,20,U,GT3,T,1,4,engineer,self_employed
xwAyhem3N7iBHbQeQW9cUiMpUXNNZRspwXdA94NEx9Q=,UbxnZS/usdD9Gc1rFzTKEz4ypdgKCzypnfsuLR0w7eA=,DNr+gvq57X5PZZwAeQ7o9kml7EfZ4iMBRMtfIxwO77yKubbhuDS3cWA3w7PXx1EG,RUC,应用数学,F,21,U,GT3,T,0,3,at_home,businessman
yj7qBmzosAgdDjYcbHrDFlj+7G1gR5N0FYAWLMD65vg=,h/+Icqep+QwadOwFpBf+3dWLlVVV2e7c006Xlzh2tOA=,WOkEWEgpL0CQHNMQqogVh6V7odxRvEe9Sy0S8vfVNSjBJnwZZlbKgDqJE9b6m+jK,RUC,计算机科学与技术,F,20,U,LE3,T,2,3,worker,at_home
gETQITp9uY/wkX9dq767jfj1KngUkdag9SVwlz4dIjE=,KfHStUrRPrbyO1Gj0YwY6ZQc9cLraywDvaIUgcapmfk=,OtIfxiPf2sie9aAhBnMV+uFoBwdhHDPI5Lt6vkoz2ARIO+4Jf71EXbTcdPgGHhh6,RUC,人工智能,F,19,R,LE3,A,0,1,at_home,worker
Vt4AmWT7MjTTTrN1+dXePdTY5PS04nYqIYyUVGTvtUw=,btmrtDCq/6XTk/XaFGsIf0J9uppgqvT5wcHRM205UXw=,n2peyCViRa80kvl7+azmHYlfLbqFlm9/woJEebuwKe8dt0VDGuomsGjEt0s31TXz,RUC,大数据治理,F,20,R,LE3,A,2,0,at_home,engineer
JaugPnX5/s5SEkLutwph8Yd4BoQ0STtOPWQbWvW5lIo=,i0prdhkZGLWtnbKvWRmaYB/g/caxQVBD6fXVz9WwGRQ=,7q00Rnr/JkOVuCCy6ujeiObj2kVEwr1uB9NYTk7uWo/8ntB8FkcgxagKT34uEO4Z,RUC,应用数学,M,22,R,GT3,A,4,0,lawyer,accountant
XVZA6hMX94zwjeUbBUGBQrKBbLsgg0LuX0loM8GcxEs=,gz7j03NN062sD+CN5fjxZGw1hP207EDOJIu2mIao1y4=,WID62hFmYdRIwhImfxiDlal+SETgDwK1YjeVKsRTy5D3/C6ob6Towpv790qtTDmo,RUC,人工智能,F,21,R,GT3,A,2,3,at_home,lawyer
hhbBkAz0KXKvKR4dV4hB8+xlxDhc24e0sd7qMjRzt7U=,f40z4mAmf/SkZpaRsKXmQlZP0l1gmCVa1pk5OKXMUQA=,lKQ9Qz7Dx7vmziKAVbPboA0JocOmSoaZAxkwZEONPw6KLE0v1HYYiGhKYRd0wnQ+,RUC,应用数学,F,21,U,GT3,T,1,2,teacher,engineer
ErLBrBke44iKPxeuYWgR9FqBv29NrCjTKcsjNpyBNj4=,R7xg0cVCQ/9FoHDJZcArr8EIuUK03DVxrKANO5JLlZg=,87+fQVleLWA6td1xDPYfBHYnFZZJSK5dovfvcYNZV1ZpSvKMIwwFlHPEYlZ9sO7K,RUC,大数据治理,F,19,U,GT3,T,0,1,businessman,doctor
38U6PWesfluzxnW3UE0GwtQNRgncP8MrcGlVrA+GdNE=,ZqpXy711T7TJFpJdVlEUboVpL/bonvJIEExj2hullA0=,fyYpswDUWiXo0SDHxd3nPeqQHEK9WU0dDMSsyX3ae4xp/LEmnn8p4S6hkaNvzkT6,RUC,大数据治理,F,20,U,GT3,A,4,0,worker,worker
T6pNB6VqxRnG8d/4TKyu02/BNs/kt+YR233iA0d9Cwo=,+O2r8SZo7j/9jXwQzMbsLKcAmux6bSiwZZsroOlTZwI=,gQcG02Qwf/TuI4+8h27cj1TyvQ+j67VAfUNcnGvJqvuKsfbnG5uPp7dROijR6KeT,RUC,大数据治理,M,22,U,LE3,T,3,1,accountant,teacher
yWQZFLHtThfv20Dx2x60+H5LCvWOgZuq7gC3bxmwzqg=,AOh56jh/gbjvdOOiGaaaUBds6yR5y61T3X8Fm5B11tM=,zFve+HGQhUJHW9sWgHnwkQ0DVJoF8rtLNHGvDB8rpPyITKVu60WrAT3ij0daBHJM,RUC,应用数学,F,20,U,GT3,A,4,1,teacher,worker
xV4sJNYlXjgna3Cldhfn4dHZ52jvM0njxzJH1NorvQI=,DzB+LHB+8IgkpJfVCnw5KW5+wwVz4JRvAmCczcUDTqQ=,8xIcONERKLITZVMs6UEdp1k6kOzyLZKrGkVXv6LH5+SU1r3OF7mpbcHNi3dm5SKC,RUC,大数据治理,F,21,U,GT3,T,0,1,teacher,accountant
jCXNWlXAx2bdYkNnfnmLA6aR3XsIFBvZrLiWRw8PqPo=,ctM9+2j8JAKc5CZ9LpCvv/VfDOPw4awF3Brc5xtcn/0=,b2lX/OpaSxfR8Ng2FPqSvLOZRnvFFobzmHUvRmRmPgpis6m3FXAl+W5UrymkckBf,RUC,大数据治理,M,20,R,LE3,T,4,2,manager,doctor
jAXS/3Z+31k4G9hkJ7Kr+lReRtpRcV8E2wH4fyd5dLA=,ZQWNSDr6IQID1eOxvH2JUcBz2PFwbECCU2WCgmCTuco=,3oluxOlXbklqils490axNLyuwdKyT7KN6j42+Gc8Ua1q9CqUAQuYllKeGAUfVE8N,RUC,大数据治理,M,22,R,GT3,T,4,0,businessman,worker
EyvQteukDdLD4ww1cb61Q+vNwpfSoctmmBOcnYGr4qY=,t2EhOFVWddXAjONtHQUs71maOPtB/M/fvaYrW34LMV0=,7gdqmo06mQaEMTnwXbw+eIggnPG70TpiOnnhf+GTl5ZQEIjE6H2RC564eXzSKV9c,RUC,大数据治理,M,22,R,GT3,A,2,0,lawyer,self_employed
BFKeDaVkoF+jf42pnts4WyXEVjasqHlUPziSNE9euKU=,Cui2IFzRHuQg0iRAPrllLXHrDD6trAS33998q74x0EQ=,QrluBOBLBWEZbaF65FyQOO623bonlkYNCjmpKwNoOy5Bda9vUUB+3dKd8SiS2dGm,RUC,计算机科学与技术,F,20,U,LE3,T,4,3,at_home,lawyer
CX2FlDcLNjq3v6R52v1ZlFSP1wicA5wt8dyBPozlsSI=,Q1WAmXr27FqkAIFabHJPpjtwSbwjqF0APVUJ3MD1zVw=,RoWaGDJqGBKQ2UGZJNmF34e2mr7ZtTA16trdYV1J5EI/yi5zgLT/SrQelfqp0dXN,RUC,人工智能,M,22,U,LE3,A,4,0,lawyer,accountant
deW4CdU+hiQlIoYxFYdOL3YRBqola/XekcTWMPSBz0Y=,+cEyGlwWlWSKCQlcHyOEmJPIVAVPX4GJ23NqpAvCKrY=,TnL/qxEC5GzOPhVT1353IZAGgzc48qhnxBhorcwsT1XgAaLykf539kj8LmRfr0n4,RUC,大数据治理,F,20,U,LE3,T,1,3,businessman,businessman
YFk78HJ4fy5s07tllsFPjmUHEc9d8XDk6f2iof5ohTQ=,OxjG8Xx4K0CHnyPkL8pvX/4Ov1VyWA4iMZXXZf5uoNY=,hqRhLVNZDqPzmO36OuIx9C61xqviyCnpqW5Lgph5rzT9DeGfJdmNssXK1J7W04RR,RUC,大数据治理,F,21,U,GT3,T,4,3,at_home,at_home
dPDdNSHQpBseAVqNVG6gYeCyk/flNIQbNXf2zTayfSU=,5E0GzfcdzoPM3HyhtrxBUiQ/xzHKVf8dk8zdAaEwFKk=,PLy47RShyx0184Y5vL5ifC+29KGiUNHIsNenIcUGJ5LWza8JbZ76goBx96hsIJNW,RUC,计算机科学与技术,F,19,R,LE3,A,4,4,engineer,manager
Qe9bB3sfYvaKFdXD778WpDVsZBWfZwf/7X/l5PFzCp8=,aQAyxQHVgk4TVHt4NHsqjEN/YzvNIwPiaLHpOw2VHY0=,ccDo/SKEB+gnes+I6HtB8E0IgAQpE4Mg546wh7r9dy05cJew940SKs2mA0pAUH1P,RUC,计算机科学与技术,F,19,U,LE3,A,0,2,self_employed,teacher
c+oFnSLWuH6Eu3DtjsiTcmTLQvpJmBJFauBcFpBaD20=,9YEYUUTA2i33YnR40/bBVHwzfMF2jKrs7YZagnfdsbk=,/kxZvYicJdhcO4s2MA8PvdHee0MyivRvg/Em2fQB2wY1vCb2HsVu/8a33X8nlvQC,RUC,计算机科学与技术,F,20,U,GT3,A,4,4,worker,civil_servant
HCsan0UJxY2Eu+XmrHnnIfff2LCt+SY+YjSuLYV9ud0=,kE1KVcEQjW/ZAB6pZmJCMKo5UID4C7WGDWUD5Z3NA+E=,z/2NJLFhZ0k+R6P46rnJjifJFIT4LX5VQx0w+a3gndd36KtRas1IZc5ABI+6QmBN,RUC,大数据治理,M,20,R,LE3,T,4,3,lawyer,civil_servant
h3H/ZA0mlCu8F1D9GRTijO1HoOptpA6UKgYCFcxWno4=,rX88YWb0D8A7k4V3MT5a+ifMlUWayncOSkFkmsYOego=,VuEonKc7BlM/MolwASrIgYRZfnIrwUbHN6oYMR7hWktWOR4T91/luhZBpOn5QNaZ,RUC,大数据治理,F,19,U,LE3,A,2,4,worker,doctor
ktf9sGzOqB1hWwTHmxk3c3c7EpesVtYBvQQGQar/w40=,4qvDsPv6r9B5BOTNwUZYvnvHgXtg6B8gpHpBSmk0dhk=,Z5mxg1EJr/x3jQ/KSecxNr4bKAgFpYDULs4r6dcegqxtG0/jM+c5+mE9jQs3wYB6,RUC,人工智能,M,21,R,LE3,T,2,1,self_employed,self_employed
sEpRlHZMwq0lZaLYjIVcFQ56tYS4LHPvMU0TUhxY7OA=,Og2uXpfHuJrWQFBuQRmZJIm8zjWVvh/q2jY+a+n1RvY=,JiV+Qp87WV2hL6xmvEYoPrFmEePUstfhPDtPVdBA87Lc1S0VJVkTMMbDv01rRXS4,RUC,人工智能,M,22,R,GT3,T,3,2,doctor,doctor
h5SVqgepimcoQ7s0s7ayNgxWquj+aDhIEJ7X2PGAwUE=,qScAi5OZ5hXbpce2SA9309rIkKsIob31vz7myt+rwUw=,B+mFi/RQse0O8OB8vl5noocrUZcj/lKn/jB0BcoXpO70/rqbgpVlkP/Cz9Z3bSOR,RUC,人工智能,M,19,R,LE3,T,0,3,at_home,businessman
nON6ref+S/urh/rj96RzuyCN9VsDDBYALYjH+ejxGmY=,Co8YkytILNPuTaSK7ieLqzv2kFj4xVnu09zenl6nhCI=,M+cImNV82Crbh2Hin/FBuDDWWeljUqkHufRdo+J7NPNy+s/qOM13zWeh82iqnKHl,RUC,人工智能,M,20,U,GT3,A,0,2,at_home,worker
BIwMI9kuCJQgBpf7OKg6+PEwXAGRoELEE0vSYoSLaO0=,f7lDKfK6xKKA6aL0Xg8kDv6o3irky89Sz/dFNgLNbL4=,bErZcK5R0rFDUKIjC4Sj8C/o/I0HIOe+BjWywgST/+xYw19u1BCXUFwXK6YtlaUL,RUC,大数据治理,M,21,R,LE3,T,0,0,doctor,civil_servant
f6rpusfdIGxtxDmQCIQW6iPD/aNoh+tDsj1aMFpEaKQ=,u7fjduRDbaefi0z+33MviyyGkHJToA43wp8ZeDp+x7U=,tQc+JCdP6YKk7JMzz4baEVEChWcGzGeg6oM62LDuHtXjw3IBWkrXE0fuqs/myqAH,RUC,计算机科学与技术,F,21,R,GT3,A,4,4,businessman,at_home
3BBx1nvkMBZEfBN8rYMSoaTyBL5YHgEdgdh2RLHXoEs=,PuCQ9+y2gHeBNoPD0n5ywJ5WTrGCQ0WCfXdqPc44zLo=,YtLM+oluevd0+JXGJ7DbIdSVpGLBS/R3Q7XRhNHycufzLYUBRxXHt0Z0s4Zm1Hn6,RUC,人工智能,M,20,U,GT3,A,2,4,accountant,lawyer
pag3bGYBBAYd5eDEzqgqjdJQeysvGDDLJQzgkl1cei4=,XRs3pMRH5emArgGKRiTe9AbThgsyk67fZI3On99kagE=,3bcK6wHFaUQ7BNYCrJy9qoiQHKGZ5jXO3uSmG69nuXbyLsPbmOR3kU48pYCyfM4a,RUC,人工智能,F,22,R,LE3,T,3,2,civil_servant,doctor
he8e1+utcQ7AyrrC2k8eUKEGrRgCDEt0AiJvqiUtn2g=,BOR6N3omWr9/p3vwjZQauFcTcpkh/xm4vYtN18Eogj4=,HkREvFeXk7136qerixoNlN86mLcjwAhRzTdBwCsTLOpV1Z+/KmQHPoyH8yZ+1zR0,RUC,人工智能,F,20,R,LE3,A,1,0,worker,engineer
/c5ceY3IsgYIni5hCwgG3CzZxByAvXSe+vWm9bNZYCQ=,p5i/Ht2CorVKV0og67uFjbfbh47zAtKuxkWZnyxPCjA=,H4SW9xMSVWr984MUnjbSE8x2sWuO5wIlpCSW8gV3FiHSVJovAq5cmck2pXVfEyqN,RUC,人工智能,F,22,U,GT3,T,2,2,businessman,manager
Vcr+gDHuVAWomb2v5SHMK+ezBT10vUnFTpuOrra3I+A=,FloETKLjsdDJ6Sm9fVN0qzdA6Ff+73MdVe6MSBlJO8Q=,hLwr+fzZVSusnRpBqJwmDHvBkf51rOyWvVKOMgum7SbBPeODk/YvfG7FCJ9Ji4A+,RUC,计算机科学与技术,F,21,U,LE3,T,0,3,civil_servant,engineer
EHtXNUl9syjk8EjzW43vq7tWsR3mXKoWPYaNFx+ZPUU=,aUSp6aFD1SF8hQS4+Jis+JQaqLbuoNecC3Z0iJUG8DQ=,pYzFFdBx8S/8wwne7Cs0a2LZatb53MyK7uVhWl6rMGgS93yV9mo2NP8F6hqDV7mg,RUC,人工智能,F,19,U,LE3,A,1,4,manager,businessman
8lveKv9rs5fWDHcJDDsqAplyn/jLPxyDZiIDFG8ISBk=,LYFLMS51clenqHSVQYteXcpDHyohQe32gCpwAitk/us=,3TpV0uGPpz+TrpISnRRjw5vfOO6yeck/JpLcxkQ9GK/BZg25eKXY5zf4zuR0XCSD,RUC,计算机科学与技术,M,20,U,GT3,T,3,1,at_home,manager
1BSbKZuqfiVo5IeaSDjlZfHdquGT4GxsjAvEJM1s9qo=,gHooSvgzItiFOwO0mmOAXdTUoGQ16k1Co6J3xLoto4Q=,OXhGoAYSsNNp2BLDMNSs+XOssEUnisof42t6ReOM5V0iVQBvF0jf8M78IGucaC1f,RUC,应用数学,M,21,R,GT3,T,1,2,civil_servant,engineer
tdEAK/fLHeSzNvyX+UmX3ms7YUd2EjnvTBfDTss0sMk=,Qi7mnlloHhmjkq1QsqevONYzSpJHjOAeo24lc36LpPs=,PGXkngUts7S3Ct2g81c+lUrRjzHpqL+V3+W2JyxUvsAMsGvK64Sb/xAGV/dXDSOz,RUC,人工智能,M,21,U,GT3,A,0,4,doctor,doctor
DwpeCFAyqK370tDiXQ0VQh8GfoaMI9qD6qWEwaRvQt0=,NW2Cac27Ror195wBV24+OUTV5BRh/G+G0LMJnUDRuBM=,7gvTaWXsrx0lcgg5xb52IirkHq3NaHMwO7yqMh/Lzx6dQkwPRPUMMK5bQPLB0QWK,RUC,应用数学,M,19,R,GT3,T,4,0,lawyer,self_employed
h3X8mYlWxkyA8t/r0/O2dkzxsNK1156AadaGzN3T7IU=,x+uR4P0JdByXvEQjSOrSzR5F73k2wjQ2pWGjakIAw14=,QXbOVypfIZgcF06zpScV0C2DcYorj/syy/xzdXlQodsKt3tDnwbelGx66DZ1ycYa,RUC,计算机科学与技术,F,20,U,LE3,T,1,0,lawyer,teacher
dp2UsXZJ/tkqJuS3MKDxT/JUrKPLC16vBNqQsYkCpEU=,qf/UVXDobOr5uqwWU1uWGglfJVmDjgqkpcFUPcGFBcU=,6ygu4jNd9SxpSfaRChcPkkC1v6yjDWBDZjI2E4HsNvYgS1rYhD48Qgm5L/71J7CP,RUC,应用数学,M,19,R,LE3,T,2,2,engineer,businessman
av8XZxAw9AHzKQOZDsEf3Dz5n2bP4wsEUlPtFXJX1ZM=,iPRMD67wWzKB7rEr7AmLP+x01UalcmCojgldqbNHhto=,Lu9xc7BwHwDNlwOYkPbYSB+rogEuqArXVY8GRyFV+KQdO8Sg38wYc6hEsboampAP,RUC,计算机科学与技术,F,21,U,GT3,T,1,2,accountant,engineer
gX9vBIkjtKJdGWb+OdtjrGwHG6lAMZb9DR/C50eAhI4=,Bb/S7YTc3yG5pn3EettLepjPYf4d0IbnKFiaY5tC4Xs=,gvSiqzK9mYqdqIXNPUb+Wnq5OyJ56SvdiK+jAbw4Bso6Qr0Sd7i6ifkUp0H3akYy,RUC,大数据治理,F,20,U,GT3,A,4,3,manager,self_employed
aywr+P38W2X3cnoH6VUy/wj3yrEADGoi6tUP7mh6ii8=,E0TmYqiNE7m8rjnAQCYFE+Ndnarv8H7gn3SxvA4sLCo=,bFkMX7i/h4TRwfszFHd7u9q7Q+IiGngV4fA7z8l6cqmckyWhxQtiRJhIJwCss+Gv,RUC,计算机科学与技术,F,21,R,GT3,A,2,0,worker,lawyer
Pzkk1Nt9SfHnIMpxHa/GVKq5KqWQM+U/1f3bLRjVDMA=,pxKLtM0b+TXrEHm4kkw3n6KUX0L6xQ25a3DkgXkXMvY=,UEBqKbnME/TXtRb2Xyhc1qH2Ey5PheB/oYbEUxfP+2T+RtM1xzAN/7mu+X2dO7Wf,RUC,计算机科学与技术,F,20,U,GT3,A,1,0,self_employed,at_home
GNMZWA2yMGfqbons3Z/i+ysheYQjIBvJPPLMUprRyzc=,nW+nRUaU3UGV79qCNnD88O9IUYU9bq644PPbKA57H1E=,m18QH2pKtzeIaw4St7JDyFzjdxEr3O4OgYfFQaIcy6HKtdXAbLboncs4HYOkHXj+,RUC,大数据治理,F,20,R,LE3,T,4,4,civil_servant,engineer
iO45iFZg8LDFD/6VrV9OsJgbXboASFtC48873ALtTxs=,ZAsCGgkQ/1jKZcda0ISxyrzcchsLPSnJ8Rn0AxjkQlI=,SOgeWOaTI6gGAEnT6t6nMeCUkcyDT5YSh/ihb3APUhgz+jxEEa+/zQDUMC4IKezc,RUC,应用数学,M,20,U,LE3,T,1,1,manager,worker
2TSOADDczLGPJ/MLm8rh/FkH0o175Zo3VEZz8d/IBXU=,ssQggArFcoz9Y411vy/C2acDU6yLrMRTtXMSpa7PiOE=,HunThcd14s3Y3AVnNzGM7J5wnSjadG/ktu8isnjTFJ/yFnBEMAerScG0IItDQFV0,RUC,计算机科学与技术,M,22,U,GT3,A,3,0,engineer,doctor
arjggiwDDWKlZxZ5ChHf1vyV/IWADe+wCpx305ZhyWs=,EvCCpFCHV5txGleIpVmeOlV5xbfkg2782eZMECZfIws=,SbHsDg5fhgHsnnJB9qaqmJgI2/UogwMyudrBfsOuQPz6C7tEJ0H8MS7Ws0I3qSAc,RUC,人工智能,F,19,U,GT3,T,4,2,lawyer,engineer
it1hMUo/jkq1+Jwloukx1IxI1+1cazsZ8dOgT+Sfyb0=,uPUvItcWH7bQqjruUrTRIJkWea7AD+zNKyfpdV2QnfI=,sxJkSnvQWvfnJdm9Gi0jgLB24UfSRhzejjUIbVVrh1apMeQP5yfPuYsRRPc8O47j,RUC,应用数学,M,20,R,LE3,A,4,1,teacher,doctor
YLpEhuzBLgr2xqiOjVY+WiT7N/NDE1s8u6fyOZNxQrM=,BnTWj89P38mbGkriAXkgdrMggR0hiWhm7aNdaYLEykA=,gNusiMdeuxgu9fa2wzDmRPwBJ279OQh34RAtJLLbjvWswdb+R8zhx0lsM9B5/PNe,RUC,计算机科学与技术,M,20,U,LE3,T,2,0,lawyer,worker
klxg09Z34HzIGdtMXm124Ch9CSfvtZSfYNVyu0nNLm4=,BtDe+Ab0y58hVoyfSssN8WTBrvqsgQwtmyUO7ZswelA=,fBs8bh8R0oV//jupREVZq7j0lzV+qeEU0BC2Bo187ElMWtmetyRlS7nZ+X9GaUG0,RUC,应用数学,F,19,R,GT3,A,2,2,at_home,doctor
HUMWY1d+QKRNp9/He13zBBFwSqAIbTjyKYH3MHUQ6T4=,sE1FdnZRccYZsLuOOIHGmxhN5k8zhIziDMTGr6wBM9g=,JemBuLT1+aTCOSyyfOoqU1/JBKgWlChQ1SrsIg8ZIx/oPEI4Xq0lydhQCB9enriV,RUC,计算机科学与技术,M,20,R,GT3,A,2,1,self_employed,worker
b0hWc8eIKL6IjXaBxuIcLYP84uh2Wbhjl7aBr8rStHk=,34sX42itr9XtqenldY1L+q+EmobPqgAKOqGfUcFDpOc=,utPbnnT93QPSEa/9+ssqPK7wb70AMEa0Ah/LR1RO5eDcvX019KCjmqm/gTRsSpE3,RUC,大数据治理,M,22,R,GT3,A,1,1,engineer,lawyer
w5WF75SE0AOhp7707ueHc+Ktz8/pUJeG6ElXnEV+cM8=,f/RAyx4UR8YovWvENPq8kLq9+2gvkbYH9+SiMwbr4xE=,FpL5jqD9LOzkYEgEd42M+Bg7pBre5Io2i+aNy69ci/DvRIWdYphna3P+ddNqU5LR,RUC,计算机科学与技术,F,22,R,GT3,A,1,0,civil_servant,engineer
QKxKagKyr3OxH57X0Ndzj1JSkQv7YT3XwCUjDQKF9hs=,as6Zndw/0tR0FCHh4kQV+J3dVNsmUXL8vXl66ZhG7+8=,t0ZKoV7dKiOJy03N+la9Oh4pLKp3FZbuF4MoyFhPOrDK81FU7DxGEfpaB2O6+lfi,RUC,计算机科学与技术,F,20,R,GT3,T,3,4,doctor,teacher
ww/1rPOnuDFtI5HzcmjXuH6rB6OT0Guj2jv/SMe9320=,jnuAkiluEVvC2GaVxGzBnqHjhIk5sSGg0Y/dihNWEi0=,LSr01+INRIvGJ9HX9wQTSG9m9s0HvO4qoz3LRihUyDxOzcd5/7RutLl0WzS4Liy7,RUC,人工智能,F,22,U,GT3,A,2,0,self_employed,businessman
wRGz9KuagdWTj+NF8BEGC+Wl1DQLhAX2LJ6Upp//XQU=,g6EgdYRXILOuX/b5uTUhZAKF2S3nGX4GxkdbKfhE4Yk=,TqEVnOwRtZD+ZSMsqWGxc5AgjSKaXNid9n/WBrKWBnaSqMNiU3AVS93Sm7dMuLvy,RUC,大数据治理,F,20,U,LE3,A,2,2,lawyer,lawyer
yfCWnOrTRQu+sgYxCWVxufNc52HyM92VJVrVzOlvIek=,uXy3Zl7OyEhJry1/oFpLJlHB91ZfDdlTJmqcv5V3TL4=,LwZUeyAotjrZH4M4n+zyoBmhXlyOqMZhuyFy1KpXTl/3fdwJ+wx7cQDClfUpUigW,RUC,应用数学,M,20,R,GT3,A,0,2,lawyer,manager
fx2MqigTBrkBckzIZ++loGXfZS7exoVncMddoNG2bzU=,0N5+3q5Aa6A8YA2CJTdEudMJdIJMQ+V09nm1es+VmvQ=,ZOoN1dsE8FFU575O95qaYH9+xFwJmI3Csze+/VPrHJiSsuxNqaA+sQiCssSOoDiT,RUC,人工智能,F,22,R,GT3,T,3,1,lawyer,teacher
k4PheNTMQegt9FFU0Spx8FLn/VR2ohJTJk9VnB24dDw=,zGIaB0g/bzFHbA21iLjOivrfU7Gpl7/pJLUZdHM1SME=,igUK8oedpVrF/rPXmkiPJeU2oMvl40V4WELR/0OE3gAZ68vO+B4g1zAPAohnRoCb,RUC,人工智能,F,20,R,GT3,T,4,1,businessman,at_home
jgMD9pjGedijBpm+BbQkYq7OwlAktcz+3Nodux/fdME=,4Ar2uOz5nKOuwgj+bIug0IniOEbeSXgHm3BJBahYLXI=,+c6t/IT+TdnadLhbTyQ3wfk4TcDsJH4A/NofPedSXwRyBOIHLb4xtf6dGXt4bW6I,RUC,应用数学,M,20,R,LE3,T,1,2,manager,businessman
q5UQW8va7y7oTvlj7Dy8cabEH5VN4Ki/VXoXFYLSedQ=,BjaEeXijk45uD30udGtNf3cC+Rruz8Y6shNoD+fWRE4=,YeN6S2c7excmJ0FanpXUZTEWiUc82j7qxUASqbdXk0MsTl7/1GxadnZa0KW04qZl,RUC,大数据治理,F,22,R,LE3,A,1,3,doctor,civil_servant
DuJE2kdolFerj/RnWXy3Thx3GBrYazLMj6vBy3xdpXw=,WiRVQ53N6xekZ9EkOSV8WR6enEW0vON2voG4TTnjx2Q=,lVZYb/2emiNNmqJHBaZr2fVdxrMEvskgRotOqZlbgN+1wcD1jcijTN3VBfMO3hs0,RUC,大数据治理,M,21,R,GT3,T,1,4,manager,self_employed
6CpmzV+1rad+YnPFwUaw+0pLjXnbmfMxiZOuNZHPJgE=,6TRy0Rm07d8YggP1s52V92Fdqdwrnygy0pbixbhtF+w=,gUHCAaaO7T8OW8mev7WI8UdruNJzkK4VZnOuo1mfFTZlMHP6lB4T9AZadHHbUNl3,RUC,计算机科学与技术,F,19,R,LE3,T,4,0,businessman,worker
OWlur3ccOUNQMQcfvVBYwgmy80veqaEngSFHDll2v8Y=,mAFoLy37GfKE5Sta9JaZiPNzFaIGMjhU3ymT5YnXwgs=,BSIR+Q3EPwVNtJC0kAAPglEROEwO5VkfzJcI1592GYDSaYC3KM3NxLGkJEpp2hcA,RUC,人工智能,M,21,U,LE3,T,3,2,civil_servant,manager
8XPocIiNKXDJ5FWFsCqCFinAh5AddEz0M5m/bLQX9Ig=,/wao/p36HLk9xATRGIGJw9rnQDWoQTzF2Rzmfu7IfQ4=,Ptttq5KFOYTZYgPgp3GJre5KcK3menBM9TRxzvuvYKHxNmkIfVEX6qSjcWwcxogX,RUC,大数据治理,F,22,U,LE3,T,4,1,lawyer,civil_servant
kldbhCHI/ZYDbp0yl4OTNwTqcedErJ92AEdJeL8Bjco=,4569rmcryLgwFr0L6Inc9WASnh+Ir1h1zYP7uclOF1I=,o4vpZGFgswCKFN5u36+2D8Aa7AAwuoUBe9iTmkY+QoDlb9rAPYvf4uIDgH8DFUlq,RUC,大数据治理,M,20,U,GT3,T,0,3,civil_servant,engineer
OyHd6yAoiuCU5OyD8d2V7EDZ3QvoSeP6wNvplzlvRe8=,qxNFFiPUjeaVYMWI/gYd9glV8FTdBeld0qU7M1kyyho=,eL62FrKNOaVy7RDNQ+/ea+7+jY4DsD4JwZ5d3G13akNq5cVVT8gq/jgMGjw8QBOp,RUC,大数据治理,F,21,R,GT3,T,0,0,accountant,accountant
6sp9XTZRtwoaOIna0HYbs8syZ+wNo4z7WLADWlpeqZg=,5+LTCF5i++9tJCa8gTacd3Q3fdNcOo5JaADbfybNZzM=,SpPIhGn7mU5su870dvmaIStDe5T9uhafrsR0Oaj/k3jvbaYA0pGO6pIUGNg4xPt6,RUC,应用数学,F,19,U,GT3,A,1,2,civil_servant,manager
k/La+x0FLkSpIpxQ3qfc+WJeIpdop3nlCHC/r3Numf8=,iclI60cpTUG8HPhtCEJTf6XOcTteclEsE55daXx5WNI=,XUGgORSiG8PwItA6QhSI/CCGBGdqG7J388vPwikJIASD+Ue3YOJeS/wRCKN61+c9,RUC,人工智能,M,20,U,LE3,T,2,1,businessman,civil_servant
Tv7xDmtgKWG+5zzbQTbbwnkc85EQdOSnHeU9czXRsmI=,AfogcaN00ZoN9MRqwhGHBNnUvxld4XGXLUn8wNPzYDw=,szZW35zA91dFKAL38G/nFsKBuljlcQPuhDunBFKKCUoE/Q9MiEGh966tPdKS/N0y,RUC,计算机科学与技术,M,20,R,GT3,A,3,3,engineer,lawyer
PiwM5Jjzs2wJCIdxIswkQVrgCSEBuR4QVwb8eQZLKiw=,z/scnfz7guCzkw8z7i1SWohNVpFkFSqHZpgoJeD77AA=,8GxCZ7CCRaMawF5dYBy98dXR5vSWVCJQ6P3JeByd8pxd1r+jIcWDumCkixLKDwTY,RUC,计算机科学与技术,F,21,R,GT3,T,3,2,manager,civil_servant
Q1QHyBZoXP4X6oSyf2NT0Iun4KPfTTNs8nHN6TIzOqw=,8ZDHhVCCgixI6s6hzTtGqnEevAfUho4Sx+ahGc/Mo+w=,XkYKlg/7w2QE5f7Tu2H+11aMOksfR0/Tk3ZwUhy8IeTo6N8M9c3B9pTBUxWIact+,RUC,计算机科学与技术,M,22,U,GT3,T,0,0,engineer,businessman
