姓名,学号,证件号,学校,性别,年龄,居住地,家庭规模,父母婚姻状况,母亲受教育水平,父亲受教育水平,母亲工作,父亲工作
Jw6NofFaM2Q/b6HQ3shn4DHichpDYJPm+URd6zNaW+Q=,vPKgtLje2oWUxlNOsXHHhUffNR9JtJYZkdVdLjdAPFk=,HKbbmd42b6C5l5NmKirgnXzZgD5mP+LShDpCSbcp7uY=,MS,F,16,U,GT3,T,1,2,other,services
9l8p3CseVW+VcUB9mJsn3Q3k1MD1ga/FqetaNg2V2Vo=,ahO5EncvHmam9V0Rrx9R+4o8RG0NLHItXwEVGIaDgY0=,9s/xcshgMs3LiWdQbRw3JuGUrBKubRzP/xuWhHyPpM0=,MS,F,16,U,GT3,T,1,2,other,services
D28UhRRBIu6g0M9Jrgx3khyod3Kw7/llIO2F8hPQnJA=,wBgGWnqkNjRQo4c8rogoQQPZ9O/lUG3gj/Qcncy0F5c=,lpb2vDOJitnOZ8sGvcbXO0n1R0cgUCBdEVKs72+C6Lc=,MS,F,15,U,GT3,T,2,1,at_home,other
sAPzUwBQyQfbszPQjbvFYjP44CCC2iy5ncbc5FkHp5g=,dTjMnB4oEcsPdKw6V5wrXW45eH4YaPont4SxefR51qc=,bCYx5Xwkz0eui9fFmRi9T4DTXX6CTZAGL4ML0qML17U=,MS,F,16,U,GT3,T,1,1,at_home,other
7U9StJFrJwA4WSSunjDqAS9MIxqkTEReCQu77U4gUB4=,GTOPwjZ45wYea8mrU1LCE5Jix4MpBKP2H6CfAobAq9E=,h2EE1HF36Wx5a9NVkSBfmbR0d6oXOQsH6FZuSD0chds=,MS,M,17,R,LE3,T,1,2,at_home,services
NEHyvJ+SJio5017lKfO64dty+kw/yL0Je32aD18I5Lc=,3Ffd63unlNi6jJjAG478Gl5T5oL/OMTPU1tkpe+Qqfo=,SRg+lgX+B7lgO5/aam9UvLWonIWIp5PX1fSITB4fBo4=,MS,F,16,R,GT3,T,1,1,other,other
LaVY+dEGMuE8T/G+WmDipgsA5waTOmHkmdNXyBPUejU=,E6hQAqvDjFIY7p54dl+9yuHYhHxH4lcWABDM9ZFZQwI=,eoaIEpd/+Jyrxf5HIgWii5tbov+MKE2oPQ0GP52RiQA=,MS,F,16,R,GT3,T,1,1,at_home,other
bX/uyfkw1J/SduN0ZrqVO2FSwewpK49zEWNNkhmP1vQ=,1w7P7akaP+65L+RiL20jZD6QZF5du+xCAugUCByb6NE=,atQuwT5T/VH+4wUg2C0oHaF7ESZ/Od1o2wVkttU57hQ=,MS,F,15,R,GT3,T,1,1,at_home,other
hZc7GFCtNKzyZMfigLm86D4iwXN5Bz3k+uftr4TZlZs=,Dd9yybEq7le5jYMsBh8s+UbQE0lm1L1A+QSK3Qj8Mck=,1LSTpuL8qHK4ux5BEl+EzhP7mQ7cpy6E+7jmUddS42Y=,MS,F,16,R,GT3,T,1,1,at_home,other
jQu838cZAWVPWKU/F32+OpdbBeR3rRp9xmYcGVWOP1s=,SplNGcevngoolJs+3SmX8iTYgTAexyOkjXWbVFyjems=,aqpYod2vdhVoIC9tB4V98THTUHzioWCLA+rfcAK4RPA=,MS,F,15,R,GT3,T,1,1,at_home,at_home
82Oz2CvBUVdPrwu1sDumAbwT2Iws/6aT9ggWTjxQ25k=,Lh4zbEaTYs7F2RWz89GZtF+LHG2uPGNFupBNI8IanWI=,0Q1Tufi0cYdw0Ugfv/E0XTAEZPk86vdCwtQjZmDc44Q=,MS,F,15,R,LE3,T,2,2,other,other
N/pT5D1H+k/VpUOWjlOXuHsftOtjacM+H8qiBJtJ+DE=,k39EuLofkqZkD2FAOUUGvNQZRIGqsniYyc7Q4Fjt5oo=,ZQ6cnkqIgXXKdlr/20vR4MU0M4D+Xrzgu/YvFcvq3mc=,MS,M,16,R,GT3,T,1,1,at_home,other
FUyQG1hw7ATisqfJf04Y/aK+1Rkwg6FxuZ0uCbIo/jo=,1puszZubqNFp258Ft2wkLjbxQvVdrdwSmkneJZeMqMY=,aQy51glFZn0vDQJHfC0JUiOuBgYnOezdxY4jmj96xS8=,MS,F,18,U,GT3,T,1,2,other,other
wHBfSUmPgLmx/vRpFFhJRs6iK7ngKnE7U6jPMPYS2Gg=,DdZmImRZ4moau07oE04f/HSBV3X/vwcD8Ztl/UrKyl4=,s8bnp8H5TA3I2COs/btdEsVA7LBVmb1UDXSq9XF61sY=,MS,M,15,U,GT3,T,3,1,other,services
fhgyzpK0LhsgIAGmHFBkIVXxY/FDXt54i0cB+a1lk/A=,Tm6+32GBaOnMhuY2QFaVgao4KHM7jDME09H1Z/SwMAY=,Skzqo+9qwmH/G9eBy5qRRFw2Cax01HkmmV7VAt6VtG0=,MS,F,16,R,GT3,T,2,2,other,services
fjmPBTAd9VHfS+jdjoqPyZfUK298i1I5nAxytf/+qiQ=,22VeiVemL77/+lGu3PopYDajhJIbhZomrxue3gZANJA=,f+OySlTboaeDSoZaxfk3zsknJKbadClJg4HTI3w3YOA=,MS,M,15,U,GT3,T,2,2,health,other
8PH4BjuyCjVLMzc+VSdYPPskzFQWGeD5TxAt8AZlaDE=,4tA0Hkcz2snnpnVBr5fkNvw5FQRhiN/l+T0rFvssXmo=,OjIoOKMaqHBx2ellbBjBppc87c3pUV0nFYlkSRAZ1j0=,MS,M,16,U,GT3,T,4,4,other,teacher
lE5AHO4NHi8/2JyDBCufJtaaQM6i4R5pB6RZqJiedNI=,p/USRLXDopNSu1qshDIlc6iq+m+D4oSVCV552bYWxNo=,wy1EEopKSaaV/wrZc9zktZJEZbcmZOnfiGIOpYNrFLU=,MS,F,15,R,GT3,T,3,3,services,other
y6fyryAuVxVSsQs+aRpFLdH6qZ0X6GnxA7AHxpeZShI=,b3l5Mo1IfSudMZICyz6Xh4Xx6HsLJ/FMk7s5Ok3F6Sw=,MJFdm2K6DHFwbkwrXJFOvpt1Okgag4p4cRIeYr5vc4Q=,MS,F,16,R,GT3,T,2,2,at_home,other
A+C9YXrmvdcShcDkc1AuR59oqUyyOWJ2oZomMDHEmI8=,gL9KAZLIZhgAAujkgWVMfspKXZWEPgklYij7zpRmOQs=,qDBCXGRmzbmksGKWnD4xplSsffpFwgY5ExkbSetYxX8=,MS,F,16,R,LE3,T,2,2,other,other
PjIAX7bV35JcxJ+QF6aI31zoQH12kQ++DELDPqbbah4=,QnFX+GKWbQzVuwcPE2FA3C+/cKYKP3zUbt15o1UOIWA=,9WCMeV+Oo6h6Ra80mZ74AFFf+R1rJzsGLBLdKOQijm0=,MS,M,16,U,LE3,T,2,1,at_home,services
nD3iPEslUYFVpyZm6tG3rfUzLBG2tUgvgmvlU0Arfhw=,JnX232MVteZ4HU6C0hxguZcTFquxYtAfEj3/DZXrpy4=,p7AlXdopvl6agwec88dkbFVz9+TpzQDx7VXvJ4mw+GY=,MS,M,15,R,LE3,T,1,3,at_home,other
53MHFECfqvbftgft3IRpgVfYfRYWgI3Kk49PqmH0OPc=,FkJVm8jAMC6F8mOPCqrFxmoWNT2CHv7BpI7osaiZMYU=,chsFOI/88Wxr8S3pQEvrP8GMc6Cypaz3BuGYpFFDCZU=,MS,F,15,U,GT3,T,2,2,other,services
KH8DNx0qmHbHB6l3+DrolnCYvO34BkVsyl/ol+Dc71U=,bVR9q1VtOUjrO7LyRUjy9ZI9RlFbfirkJlCSpF4XTYA=,qakRgWVhMp+lYcRsf+C1TsOpUv3pfOuDeM7OO2vNruM=,MS,F,16,R,LE3,T,2,1,other,other
DlHlyzIXYa3wntUJTdiQ5hkuKKp9A9q4aKZyyuvZyRI=,UqgloU9b3rQOJKbzOZn2gRBTbNre+WuZfrre1NosJls=,7INJ2dxAr2hGBA3FbhSrY8GHf/EPcWpfYqqiS1tRb5M=,MS,M,15,U,GT3,T,3,3,services,services
p9Hj2/K72sPycnXlsbqLCSVGrEZPDQkpV2eUBvijiuc=,f+WC0w3OSadoeOfm2dQmidQh53ROkmDWOCYeUWqwuBk=,vJH3KFcMN/SY6L31gwyH/U5WZD55sId+4P4tNpPBK8Y=,MS,F,16,R,GT3,T,1,1,at_home,other
n5fhy6gG/2aIkZgCf0UkEYIed+CkQro0boq7IhrLseQ=,EJioFfBRu6mzfKdglE0Vd4ufJEdB6QHRZOoD3nbTDmA=,nZEv4PculLKN1Z3KNP9iJoAySm/IfxaMHlWSco0UwOc=,MS,F,17,U,GT3,T,2,2,other,at_home
fJgNe8TQzdwEVO5t7V3Ha68nBkPDxy37CFKmwg8pjeE=,KpGGBYYncBb7QKUAsrqnorWnPzvBpeTAo7DvaBbsnyk=,4KXgRXtqx5BUjEm5szGXOeJkzoYXGfvve2Pu6qyQcgI=,MS,F,19,U,GT3,T,2,3,at_home,services
ObFiZzpIsG4oBMM0lFyzzPBhivpnGl1MFiZ33t85QrQ=,RTc5klgqBbWE594Ne+PMWyCC6zcoSnXWBU5KEM+gEWw=,CShxYr+EySsIqYGWkSgp/5Qt+OLwBHSvRUhEz7OSmtg=,MS,F,17,R,GT3,T,2,1,at_home,other
qgq/nBIvb6D85e3VIFo8oUzHhJ12O0EE8Op19460Px4=,I+p+4csI5zJR3FUhqCNY4nQBPwboL7K6jQsgrYKmK5Y=,RIjuWKGVXlSfmCl5AWP7H3RggXk9A/fBw+bN+PLz0/w=,MS,F,15,R,LE3,T,1,1,at_home,other
zEcIx6DieszYZb+1PJLwBDS/iu1vl02Fvh7z3gRXMPo=,auQo1abmCcShX/hduwmbPD+VYB/3ErqlXylakegFNQs=,KOCj5MpLucsN9SjS6XRi5W1JGc23/x4V1XCCLmaakvQ=,MS,F,16,R,GT3,T,2,2,other,other
65kV4UpETxuRMDaLEiHmrpivk4OOon7YTWtv/KMZeT4=,PMEudPxRfZ4Y86219oyweyc5DApt66Mm6pLgGsqJKCk=,1iMIdadPe68xlZXMOvrf+AmIkAgDb1EbP1/vkAvPkDI=,MS,F,16,U,LE3,A,2,2,other,other
ooekbyDOaO/JEavVasK2uF4NQOOMNKpttz7zZcdXy8Q=,mxLH+HBkSOMe0AFurpJGaA2w6JN85YR7mhpAGCNk3RI=,0GAXjmppRKrynMHvF9NCDUQr8fAplkeAmkfCOktHhO8=,MS,F,17,R,GT3,T,2,2,at_home,other
hodw8TBLkyHmucni6Hx8/RmvxvhUj8cDkl6QdvWghok=,ocP1zE6sxripp3k50AMnB4eHygDLN5KJwigoiOTLDbw=,QQJXMYb7M4sGreqldd91WZu++CfJH6Nxp0n1yGdTuOw=,MS,F,16,U,GT3,T,2,2,other,services
cVvDmMyxwjfNkArrxaABKtBtazLt6KH+Q5ko3Dlv6yA=,yGsiI6eg7UOersq92SaTQ1K1cQaMNjf9qFOlHBg+L5M=,eiIs159pCNU7XySNjimzm0nS8YWwk4a2lwEg0lm9g4g=,MS,F,18,R,LE3,A,3,2,other,other
iCtKSOBgeI1kuJovh5q5AR0NsSH9p+ElGCDa91jF4tA=,27vZCLn4Sgl0eJ5l5N5MPY8ls4ap40AgYgQBddkM3aQ=,j46Tb8m194V0FxXTX8w0+Tz8DdFTyp9gI+GfI/NLUQE=,MS,F,19,U,GT3,T,1,1,at_home,services
9zCg2qYTcRsKcAfoIjO1AAtXOVqdMJWD5wmqEB6axnY=,X2k4BpbIC9BsfGGJCTZCb5RfXNsQ06caqYocziilkA8=,YENipikHKiSK3920mWxTepMh81/nwBvL83HFURI0Trw=,MS,M,18,R,GT3,T,1,1,other,other
2/+S2IbKKw4WrJAWA7n+wRrjwYZhW6H0ofbn1c5Tuvc=,VSmYWvkaqR2TlGm6xNnLMieybqoHcI1t/MD4XgeHdZg=,D0yIu37pfaG6rT0J6MZN+dNLu34ZrtB05lwA4kMcdk4=,MS,F,18,R,GT3,T,1,1,at_home,at_home
KC3e+h79qhl8M8gPW7paAb94OUXjJf1qfo4r8se+jMM=,42/KXmjn56eULemII3LJUnd583sZlSr4m43LcxqjWBI=,077LnjWxG/fZY4rxOblbNG1cg7TpQqP2sM0EaTE0UxE=,MS,F,19,U,GT3,T,1,1,other,other
OA/Q7jvMwPzf7PDU+3DtEVbE0vste6sOg11O1KGwqfY=,mnCrOYyP76gZiLqhk4Mpg1daLwURcImttruZdL9aCWo=,TZ7XobYZ5AiQIGpOEcmARv0y4iF6rV3g+8x25walJco=,MS,F,16,R,GT3,A,2,2,health,other
ncBHmcPh4qkqZNBnH1sHzA4+Ec8yttBH08H3dVLRL0s=,rbh16gRLroWW6j3G6yxTv89jpB0VO9y0XuVKu7stKCQ=,BmEyHT+eX2xf/W2EJ8DwqN1GEoRDiYmE6auZ09COPtU=,MS,F,17,U,GT3,T,0,1,other,at_home
WXZ+pnLBtfT3w9GyYdUfkyxEDr8T2mww81LZOrzs8Ww=,QxGOg+03igEEDnf0lmh6+HuHyKkrNLySvID2k3qMDdo=,I4d2ENFGZaUzqlEYmijh+xgSCGsAbehSolRCQjTnGA0=,MS,F,16,R,LE3,T,1,2,at_home,other
tBwD0fzGNxZdEdT3lwcWGEp4zLHwWC3MHttj+/55M1g=,Zrzgfv1eL7FK8AFSPsypCsghmAZvSWvoanj8i0CN1iA=,w1SOc86Sg2uVBGV/kWdbFtU3Si96FDdM3pos9Hx8SII=,MS,F,16,U,GT3,T,3,3,other,other
ftfN1KfARI/jIb8vj/odBimv9FgqUSFf0Flsz/pA4vY=,IRhbYbFpFuLz8Ubu8MER670yRTlphYzbPWj65wgfVto=,gooxD2Ob1cIgPjt3SMQC+CRUvzpuxdFSeXDrXaDTwns=,MS,F,16,R,LE3,T,1,1,services,services
HW+6M9RpIsuD5cdYJM/mAjOMTtO26jBKplwPU1/Uzuc=,5+OG2isrfCYp0vyxDDgNqTVGkXjm4HEnJoyHXKHdViM=,qrpu8AMsKeBtS9n5RRaSx5mRB3mySBzVKiymDUxDWbE=,MS,M,17,U,GT3,T,3,3,services,at_home
nzSisLERbMMD2JUJwfOIH6Ml1tQ0zozA0U+kf1S+0Ns=,4hjOpeBcqddnRmThCrEARdaqfqBABdH/BDnxfVXjV60=,1zo6peN9/nkVXbvz9ASKfwpU3PGP+kQ06MLFG7oP414=,MS,F,16,U,GT3,T,2,1,other,services
5/3cMzPNA8686sDLgr2Se2GyX63BFmh5uZU09voSIqs=,XhPFNHocsPSrbt8j6FAbWvtWV1BQhK9UeSFksE2gS/g=,4u+FaW/LV5AeaxC5uXgYmp+CQBW4TK+YpbMrKJDxiVU=,MS,F,16,U,GT3,T,2,2,services,other
BKfJIapX+4X0Xlv8hoCiBd39taFSVCaPaqY5bVNcKgY=,vBPebH5tz0acpFTZRXH7FByqQjnMDuQuOuIMRrov++Q=,WU8ctNIlZhIdsZQWT1LTgTNVxEOWRvL86a9xbapDfyM=,MS,M,17,U,GT3,T,1,2,other,other
ryudrps/aeZfhGJsBb3uLWPxdsSHlMXbfGrhzkgYLnI=,FJY9tu0Gyjczgz8jPEsa3P57cfClHNZwAz89Guw9V1A=,VigfPe3LFcDdtugfg4mJp6XLmBgk8Q3XHvyyZpZDlNw=,MS,M,16,U,LE3,T,4,3,other,other
x52TrCOV5vrmZWgKewCHRX4bRgOo9j7B7xfKlClegxw=,76/LjMVdBydVb7A2Bi36Vs1RyIv8i1Cypp6HhPOnUxA=,2uT0vtXPffXPsGfvC9CnhOkBp9KM15EIJBZB8VKkiEY=,MS,M,17,R,LE3,T,2,2,services,services
XY04ppYmpeuvg/gxnJlSZhwez2fWW/ibkdxt3xtnpv0=,59J20lSb7M/g/i4UthMu7+psz0swNj8dCWvoVN6oXzw=,itwYxNXvEQBY6uzydkYLtgRMqLeesDULkplFdL36Ig0=,MS,F,16,U,GT3,T,1,1,other,other
CYQc2muOGsFFG0GuWkhLOzH4UNabBRveZbOWEiJSXYk=,URhqufzGT2Tmm4a7DUSXwGjNmFVK8r5U0SZyA47gw1E=,m+lc43IH/OMUG6o9ftTimnAgxlnO4ZEuQaYoLatJE3s=,MS,F,19,U,LE3,T,2,2,other,other
lLL2LtXvDwEdeWjROh7obd5sLIaFsmW/qTBtnhsb4UU=,+d99k0IYIxnhNemXlxeqv6UmxenS7RyHg8hSF//xYFI=,4Yr5sqpmW3S0slFrw3qdrA3eeYqxg2L+1Miwfj49BbA=,MS,F,17,R,GT3,T,1,1,at_home,other
H+SHaMtbEGkkm2q8ez6KMzIBsUNm4CREdhV53ZFhf80=,FG52BhaOBlMdNeiJIG2dcD5tiCt+f8cNqrnZnzKTmeo=,7BvhE7x1wepQ/r2Qpguhh94+djjAW0HbEYvYU1SxjcA=,MS,F,20,U,GT3,T,3,3,at_home,services
iJOIUMkakA2zwke9p1+ChztBgqKfQphXKGCd+XmZpgA=,u3OFD0WKQZBZK/e+ET26u5TSbqLQRE+yAH+UoSaJAFQ=,+CInB6Y0neViAVReV5KbDl++FY/ZVf64BUqIKJ0CeDY=,MS,F,17,U,LE3,T,1,1,other,services
ERqhX6TRpnt7iTbDKOISrisjTVdiLiUQ86xQO7bfgAg=,mN09SmJ7n51KgLrqChs/ZsSNsh75o/JqD1c5OtvMGA8=,lYlncNewJnhlaHR5VFXTWkPS7aY49a0IqRuIohqoiUA=,MS,M,17,R,GT3,T,2,2,other,other
imkTfZS3fVEqCS00yBWYqqnA/FISLL/ME4GxA3UbblE=,lh6pAHGOVw8xaDOCTbd0U0KLhg8b4o/7ZGC/77vRBI8=,hhrdF0aU+oaxME9RfZxNTAn6AvlHOqFnepXtkI4ySp0=,MS,F,16,R,LE3,T,1,1,at_home,other
zma9qyFs35drhX6BYoC/zrWWSPIgePNzJT4WNCInAok=,Lxx4WlRiA6HPeg1Gcx0yh1+Mg3bbYu6QggpD7Zz6eXk=,gaPWl0G0qnR5FTVTfxYYEmmGh/mdbkSxsyI9n3Y/dEs=,MS,F,17,R,GT3,T,2,2,other,other
g16BZrcg/xqq5zJHZghmoBsU2b79Xi1rR7DdtqO6aos=,0gTzE2UXtkGsSUcDhFzCeIXTo/8Bo8JXGhCs2V1LuQ0=,WSg69mhMNSrjEoTKumbabQJUseU/jZnvVHoYW3yOdbw=,MS,F,17,U,GT3,A,1,0,other,other
cw3/0eSkPsfFrwghRHy668M9KA+mARmIx/qCd/H2ldo=,4Vy6V+At6ecqGpAfF9VYI1fVT9dQqwPsR9Jnw0gUnJA=,6lKFfI0ENmyd3vk9tzbJe5NgDUGWfB7BNwhpb05THyA=,MS,F,18,R,GT3,T,1,1,at_home,other
izuJxw0CjOluIwRw2rOaEAdI+Voa33XMasCOSdGVWx4=,7RDQtzw67XylkM/8uL14m5iIoAsxVN98ldPw6REQr8E=,rZ3+JvbdFdEN87RQVWEBeTaipOQfKxWfBAD9P8nnlZY=,MS,F,16,U,GT3,T,3,1,other,other
Cofjmudixjqbj9/id457O6QN61qvB0Ali6WyforefRc=,9uLLpDwnBHjvf7d9X4zexjCB25I510hvj773KZ1fGVk=,mPNqOkxoWtub36bp8prv0cqnWF5FQwbsDR/Df1doJIE=,MS,F,16,U,GT3,T,3,2,services,at_home
ZH0+amAx7fpdXjoVx0ki0Jnr45v85LKbgSp+fYbs0NI=,rSo/PzhUDhCywiPlDfSWnVc9aXgdbJ9jiNOSxyFDJOk=,UqC1+KC275y2DEt5wxz8Zi73dE/JUh/95LingM/ANfM=,MS,F,18,U,LE3,T,1,1,other,at_home
5FO4fO1JVRpFz714CI3Ta23AMDw4ozRSNVwGomnQKNA=,ijg/nIeNm2fge2JMD3J8BaqhVXxpdqcPcKed4qBssKg=,PbfS7wbzeKbbJ43tu7DEAAtiEMN7IEH3u9EufSuaSt0=,MS,F,16,R,GT3,T,4,4,health,teacher
PicM5z/kn48IJKRGa3CW3NIrEHNVe1hsjNIRpmx8Jmg=,4XiFRrmoLN7lZx1fqxW6OXjLhyhPt6tH7ipsX7IkGk4=,9tiXlOn2swSXSUbNJbSrywDR27+Gh+ezJjaWyifws0Y=,MS,F,16,R,LE3,T,1,2,other,other
5UPjUwsafYCrkzhiCg/r+LCYhuuwCZQn2rTDeHdnP1s=,TFmq4YfyMgu3ZnyXAcDymdMqPigXFhxxdamGcnAeY6M=,MnrVHq9kMDx+ZwzRpdQs8BDK2y8dOpPHi66+Job70Dw=,MS,F,18,U,GT3,A,2,4,other,services
hE426JjkDLWzNQqgGv50+P+czEI6lwEByE8Wl3AL3iE=,IgGyvTcRLaj16CikHahOQV0BEUSCwvKefVkIazydtv8=,k4qwVre0BJ69t0ZAvbfD4XN+qDrM5Rz8gPxyGTl/iWI=,MS,M,16,R,GT3,T,2,1,other,services
2+AujVXbE9RCBE9jsRlWyct1VvKSdBLRyPF+8fJWyrU=,zKNe8URyWRXxsrgJwkoKUkwdf/PkAr/zSMemN5NArSk=,pwam5QRIx3LJO9WBcd5XFyQSfGG+7zTHLaZgbuASeMQ=,MS,F,16,U,LE3,T,1,1,at_home,other
uRG5Mm6YJnzFqZoMQ2b/ti4tw1Jl4R3S4xlh5lCBPmA=,Tnhr7/G+PDp3HLl/PP4snd8Llky7C86pRbcME6IRS4E=,rdcfzp0DJMyd+4zodcvJNfCk9eYk5rKIXIpMwA4YsD8=,MS,F,16,R,GT3,T,2,3,at_home,services
Li4NuE7Zbsdb2cyf7fqmdHpwDIYR4fFELY7ISRdjRQY=,A3hOygC7LSprfgezBB422AEQHs7YUW5PFJmuA75E8as=,UxbY1419dpjQGnlmkkzpqVJuHmKVp6VOkoEOuHAaqP0=,MS,F,16,U,GT3,T,4,4,health,health
hwxGFWjmmEBaU4h7jWNKQfJegurI8M3PltNAsJJH1bc=,ZemzvffdtMvsGvJnbfQowke/8pOw+vYVnJUSrWJy8Vs=,nUCHtltaUi6Kizz8bcyter5Xhexz+Oh6Z7Ucme21z/I=,MS,M,18,U,LE3,T,4,4,at_home,health
ufqc62wwTNT3UxQ+c+tky+F/o3693TgyHNDUjwAUaHs=,knVJk1UvrJtZObMOJRi/n7cZLFux36EAMhXwLfhs8HE=,MgtFeUbJ9htfvGAs10P6TlusDM38QSc6yI32xzgqO7c=,MS,F,16,R,LE3,T,3,4,at_home,other
RXKduV/kR+6nhOTcD900Snyte79nlkkWcIkEY3bKYTw=,91+avOjhWrJDUFPrUbwEY1IEx9SAsG/gsjf4jqLEkZU=,GoVrTnuk/3LUjNe2xQ+UJHTFxtSgZsm6hJcwcdwGM0w=,MS,M,17,U,LE3,T,4,4,other,services
LKUmVi1M9OycNb9JlKBqOxuGaD0+qhrwm5ya57oGpFo=,oMWKMRaNO4qr6NA4oF831iCIXOnKj/qtLkZvOyxcSqc=,fRtouNaSDfvq01jryEZI3uL950Xv16YaptXYg+vYfDg=,MS,F,17,R,GT3,T,4,1,other,other
quM/nM6K2L2IDDl31dpCoQbzXzz2+068EF5SPdPAgCA=,9IcNrUF7GsSakAEcOpZP9D5V8F8MgWaI1oKzpADZuW0=,q0Eo3bhwt/h929lNVxO3+fEiMNtmiamyWqimMaAtLuU=,MS,M,16,U,LE3,T,2,2,services,services
VKBAWghp1DRmL+IGtHXxFV7eclZ/J01H/5G/UfbpYgw=,UJK6fq+0ibnKhUC8hBPydNMyqSGCRn6thppOZK905fw=,LUwF/TD8EuouTj4ki2bIDx0PwbdR++GnT2EDdE4oizs=,MS,F,17,R,GT3,T,2,2,at_home,other
fl5tis8WF0XjKZ+T78CeFScV3n56Vp0A1/Q9JBaJNuc=,9POtbscabscBzSI5BI5+reb2+ku2mBn5+NlzDc2UGj0=,me13WfhmYO0A1XscxbrlqrV8BxVFPYOZXByWjGIT8W4=,MS,F,16,U,LE3,T,4,4,services,services
iRXlLLJZRhCWtcd9hVSn/EUc+goFStkUKs7IsJyru+g=,lrNjcJ5kSE2iqTge1zQjaz7rRfR+499SVoXdj2KpD64=,jLPAbT+461sv7oAhFH2Cg/bNjJNYKKQqtWr2QchAbio=,MS,M,17,U,GT3,T,3,3,services,services
XWmc7Frwh+VoChULsN4ABFHOx1EAUZHC0r67N+FuQBk=,/AmNmZupD++4jbdsNFFzT4tzkLKamNOhpmCdLnELzu4=,4x2BMkKR8SLICkJa9ORz17fv0M4GP3ma5+jFWo94NMM=,MS,M,17,U,GT3,T,1,1,at_home,services
vaWD4dJnhru1dJ8VxHCkjZGNqd69CEuAdBCVouW4qYw=,9B8Pp0jIsA2Zvu3bP53Nh5IIdogP1NiGIeskstifrIg=,ZvEFNoZMN284Ga//1uJvNLY8ioaQ28q6Fe9y3OJ8nXA=,MS,M,16,U,GT3,T,2,1,health,services
hOObgOzsYiamHgT4/2PvjXiHmT1o+VM/AfOSKPPcblo=,EmUiqk8y+iEbojpBG6kKV6ROIIv6+TaltXXyaFQlL6s=,5Sr0OhJqHo8Ie2Cu67Hf1oBWmFNlHS3sm97r6UfZR8s=,MS,F,16,U,LE3,T,2,1,other,services
jxQUhVfve7K1PL4xOpMpxLUm2IT7RSQ+LQiuVw8ivlo=,rzsFdvR0L4KzToaOzprBSObt82Z3eXAc5zPbOGLAk+0=,vg6ZYGxEP9G69+Qi/bMrnvkY0JWltBFn+Sqic35UeP0=,MS,M,16,U,LE3,T,4,4,teacher,health
0IJkF91dHQzeLzJct5lW2waTeWYK7fRjVGjmnYxthwU=,aZq+fFaVclgFwHYndXrYWRfAbPTMECiQjrqsJG8yCvM=,0r6XAuXtJy6J/9umsdlMxlneZixIBqCVr3RYfIQBjnE=,MS,M,15,R,GT3,T,1,2,other,services
NB+k7lGChm00hg2W0ttcxXytqQKfYjBB7WVdoU33N7Q=,04gR8wPSZlF1JIRiDNMmaF5MqMAsvn2FLXH4XCF9zSY=,dA/mbfI/pkVXjfvCtAsKzseFZsvEbuKoDEbWorOOdwM=,MS,M,15,U,LE3,A,2,2,other,other
Cw4mev1qFVCcOn8Ln+JzpGv7Uokhbqt9tSjM14/inOc=,lYzX9NZduFNvF57gbPC6nSwBBOqJct+tM3nsXVPRxbM=,8YsCHVKXm72SMIBrvkMlPJTu/Xgezlc9wGi1yhem+no=,MS,M,15,U,LE3,A,2,1,services,services
1Hyh65Bx59pelH/VTEaAxn9uQNKr+J+fYMceOvpLvGY=,oKnIFFMW+i95s68ePvBucF9yRH20dWw6FFaZgB/Wehw=,mcbIHOS55yjYkBQ3Wt5hXwuXs+YIeClUY/FlnjZPnKo=,MS,F,16,R,LE3,T,2,2,other,other
72NbnheSJfoOlwipuPlr7TqZOo207Pwl6q3X9EGH4aM=,1KBx0vGG5cJ8hP3qgcBmBLNtnyf6OFTcKav6Z1PqRBI=,upWJ60cI9cmqsXl8q+/i/HzNiz/M+dX02+02bOpKVrI=,MS,F,16,U,LE3,T,4,1,other,other
bFfuGcfCFCZ6V4uQeIX0YjI3ivkd/Z/Kn1XqImp3nm4=,clze1BJknCTpvaHhVpnk2ltyYsp+8/Stj06jp2FDbeE=,VWtMwOHPvhVubOydZcds50nOxg3FdcMJADbkBXVBuPk=,MS,F,17,U,GT3,T,3,2,at_home,other
x5zxb0aAJQU3XadkfYTe8Q/jcdPxS0qpj42+/Vp9C4Q=,veTp40SsspjPT4/nSRH2ie36cBp1zhUS+Gc8s7UnZhQ=,qKRlU3ALr0OU3b1xR5nJQIl2rK28L02BszrEUocy07U=,MS,F,17,R,GT3,T,2,2,other,other
QqAmvkY24KVdp/RM5Ry//l1gZE3sKzQIB2vi876MYFo=,Kg4kF86DVh+mE4kUYeB/pNYiL8nHSNvJHAepfjxR8Zk=,t/AEkE8DcDq/NoHEnvsXUim0jaG5D0yjbwI6frM2CUs=,MS,F,16,U,GT3,T,4,4,teacher,services
b9m3m4vWGwqq4PYBUCZjKHOP9CqKngeBXaQp5MSpQxQ=,Tu/20x1wSsmt/8HooKV/i/lubj2T5f0XcHUAbjYH+CA=,sCHRnHwkubWHhy3053TGJPe2+lv670sMAPUu1raw/p0=,MS,M,17,R,GT3,T,4,4,health,other
