姓名,学号,原因,往返时间,一周学习天数,课外活动,深造,有恋爱关系,家庭融洽程度,一周空闲时间,一周外出时间,工作日酒精摄入,周末酒精摄入,健康程度
n2s59492OgfxFdXmnCBIcZVJr+i9I40B7FCYoLHH8Ts=,ErxQ52/WRyCGgTA8Zju4zFzjwO6jsjkGCvi+fnLOUt0=,other,6,2,yes,yes,yes,2,5,2,2,1,3
r+/xTa8lr98SAvAjg8gXV6zWVlhF8XCS3S1WnsDaH9I=,/WITUxgKbJVGnbo8GGPi7Z8DgQWQIKH7uyxC2u37+8Q=,home,4,7,no,no,yes,5,2,2,1,5,5
7o8iT/bXAwpEZ4LXS2CWJx3ZXF/ZeEtgELYVJwNC8BA=,ltzO6rCMe3cJg4ZFp69M+YkkkqVPYPHsbifKiOhGWy8=,course,10,3,yes,no,no,4,5,5,3,4,4
mrrcHjFwwZZCfyg/QiXCqN9FVABhWd0wqYXOmqJrLjk=,QzF6gfrLSQpqDldvDWxQvzzITZm6XYMIdmHARGmTMGs=,reputation,9,4,no,no,yes,5,4,2,2,2,2
pudQKycL2dK1hQJRoD4tr6nMdOLRcRTbuEnyW3gYLZU=,oAnZHC45DSqIvRGPdwLmSTiFiJMtb/dGwAI8uf6ONwY=,course,5,6,no,yes,no,4,5,5,2,5,3
VbF2rSt+7CAyxSmmSd1iGbM3PlNW/oIYMpb+G0J81qQ=,sZmG6cjimxZ02XIt/ZPH78fZML7m0rUnBr3Jgz2lIqo=,course,9,3,no,no,no,4,2,2,4,3,1
SO0M2wKo3M96tM3L51c8Lp089ijGJyVImdyyBjUbtcE=,Cm/MPBBmAjVqar/iUYLFhuJu2QzlX3lNeo9aYCA0K7Y=,home,2,3,yes,yes,no,3,5,5,1,4,2
kgX4q336BcFlqf0MPkQuvAkULsET0ntolo7Ai3nL5yo=,c+WweXc9jqHR33L9mf+ar/Nj5XzQLf2X1YANlB6JvEw=,home,8,7,no,no,yes,4,5,6,2,3,5
SfelhWeGPsIc1O2VCgGUJInboSCQ1yQoUpOrqq/y7N4=,xXIM1hS6MVhifOGY5fp1z/9v8yJvuR4u2Kuq+sUAHvM=,course,3,7,no,no,yes,2,2,6,1,4,2
2Ps0Wne2P7vNYp9LVUlxImImCpCXaLjtCk0wiLjVB0I=,ac0s2B3aFYu+mhesvdBqZQm6CyVNISrwR1nOjaWHZB4=,reputation,2,7,yes,no,no,1,4,5,2,3,2
nuBjvdAVIu9VJsJMwzpHCVKv6rbyrv/3Gk8EqR9T/zU=,wAHvIPI3qR6o95FNknKIs/9rUjiG0CO77zdcnYG1mCI=,course,4,4,yes,yes,yes,4,6,4,5,4,5
D2/JCdrnkaE3EFcQQ5SBUoSIe0AheRThpXnWOkG4HoU=,GyssJStwylNYFoimc0bI3WlLQ91zW2SSeBq4E5jHwDQ=,reputation,10,6,yes,yes,yes,2,4,2,4,2,4
Azntf274agG3n/qoDTuAmrorPm1Onh6FP9gf/snlHMg=,1GN+lhSNZWWDv9eUruMUoqy3Zr3SRAFlPxtqg7EgE+Y=,other,7,5,yes,yes,yes,3,4,5,2,2,3
bpUcCHYKzg2i2IGugK1Zm4KW2lah5LLqnT0VVcE6OAU=,D6WTi40i28nje503Uv8G/jJUko2SAXudtiIXG+Q812c=,reputation,3,2,yes,no,no,4,4,6,1,3,1
GzH2/faGo7+2/ppgCrC7YuCEaq/EIPcggZKIPvm89UE=,DehFDB/LJEfIHyGDeK3UKIOdPQOIeSks7yTxkNlGXd8=,home,7,6,yes,yes,no,5,3,6,3,2,4
33YrMQbtWsGTsrPCorJCJ3f7oEQ47PYH28i1+nLq+YU=,Xjl9T86DU4uO0wooMI/VHK1cwl7ATLwnR+jfEDMZpyc=,home,3,5,yes,no,yes,3,7,6,1,1,2
CmDEvxLA0FXegSqDcL/+kH83aQA3J0zTuZQMBmjyBWE=,w7XCKWfL2d6q30bgH7v26S04uequ+hg3xg1U4JNyy9o=,course,5,4,no,no,no,2,1,5,3,3,2
m+AVRkfZhBSfo1CkjzoD9qE8y1xQHCxNWCphGxUt/zk=,R3Bi5/6cCo6s9nUDSsZCIiF4r8253Ujn1vc/38fRMH4=,course,4,4,no,yes,yes,3,6,3,5,4,4
zrZ0kRjoEnMtlLasjlx0miaRjNIu/xaQCUfe7bn/jsM=,lVecGdqMwLNEnHFYVUaSQ8bAD7++jiEivR2EMTm7cSA=,course,9,7,yes,no,yes,1,3,2,3,2,3
B7EfFTWEr6Q5wnpBaTQrwjnGEoiJ5Us9IGXHo95DMi4=,SxmcDqns3BgP1cEPvwxFkAcWE0dXFUWrbjXLeertKD4=,reputation,4,6,yes,yes,yes,3,4,2,3,1,1
Qj+oXzADzA8ZWdmR/v4eChel3gxmK4uAyyeLMk7PEo4=,wUEGZ33gbGJvglDFjcrPgng0RQZM4aI8r4Z2bNnUr5c=,course,5,4,no,no,yes,2,6,3,3,5,3
pQ4LMyDN/W5lyRQMuWJAayLBSsesS0Glpe8D0iDS20k=,qZeLTKIjOkG7uyeYmIxCcYXVFOl0sRMc9i68cVn9I3E=,reputation,1,4,no,no,no,5,6,4,1,5,4
McbKUupz608BSa/v+/0S2JGr9JxdTS4eHoRTQVjlb54=,UFdffc1WYuQ7/kFKx8c5eT6Ch4zrPPqlV9sQ2KrHFP8=,other,9,1,no,yes,no,1,6,7,2,2,4
JVBKczdWxzU0yhPtz/7fQzWXUUYejti7abnYM+dCMaI=,vqwkNyM//De22oJQbqG7OS0r5cV3NozLVtHSfxLqkI0=,course,5,6,no,yes,yes,5,1,1,5,1,1
bK65Rkl/oA2tmoJVBKWWqXFfK2Rd3iFYSqbhOfwwfPs=,X/CYPlTcXsUHFEX5oMmAW+PDcIyvKsydahDgf6nXzZI=,reputation,7,7,no,yes,yes,2,3,1,2,2,5
QylY744EDHG57Eq5ongLyvfeI5EbSWrgxc8TU3YZPL8=,8DJEbYTvgI2HmPTZVILVUj55xJplr+5wIAxx1TPiEbw=,other,7,1,no,yes,no,2,6,1,2,5,5
KnMERdQ6DBavMCTcqTTd1GLBGbvbYmZyiD0edsak0qM=,iPEDwIMQutW1OoyIjV0InxFbntPOPCnzCAYbXOpMggM=,home,6,4,yes,yes,no,4,1,1,2,2,5
p+fwETrUGhupWEMc6dxvWFa+vf1TMbcpGIkmt0TzhEQ=,POkxDjA4AjDqojHVSfrLRBwfC5otOMO5DFnK/nE6mnY=,reputation,10,7,no,no,no,3,3,7,2,2,1
uAd5cI2jBkzZ/jaE5/CCwvScI8oZ5rQZxO17UqhCpkk=,DJli2CAblPuN3XL2d9XsZI1e7qejZPsXkRUy6SGjvGU=,reputation,7,3,yes,no,no,5,6,3,2,5,4
V+LCNzz73R64ZOGixaWeftkWwPZIw866B7RliJqoYCI=,ajnmFw52a2nyy2bitrhzxNweVnDJhaq9vPtY1Wdk8VU=,course,9,7,no,yes,no,2,3,4,1,3,2
QV6hQIM3nSRmZD8xj2Y7249sOqzX0kRQqW7JtQLuEGM=,BcE1COFx7vGXaLqmXd94xvaFCFz0koiJ9IJGETR1JII=,other,8,5,yes,yes,yes,5,1,7,2,2,5
VVFTWj3LLCaKCLljC9kuN8sl2hshR3MMQpUthZ0K+GQ=,AmVNJHe0LmjClKk5j/8l3h0uNjXJHy/8h4Fal2nAGyU=,home,3,5,no,yes,yes,2,3,6,5,3,5
B0vL3Q3/8U5Q3iv4m5sN1b84nUBmobedIxwi+Qqlv+Y=,36fPinGI/neLbTwMlQsFZ0vqklpABVtrdrS8cDCa41M=,course,3,2,no,yes,yes,4,7,5,4,1,4
zC6WB1KO7MT5uejBDum/RkJPhHVUh5BJlZplFr369/4=,8YZDxw94aPk9OmHspTuMdyE5k4MUalqSqizzqm2yh3Y=,course,4,5,yes,no,yes,3,4,6,3,1,5
DJUfa3E/fP2dSTqtuv+z5vQJaiHMD2nvRXuuM88X8Tg=,jJPZvGXBTsJsdkgOlpwg0cdTYT2vrrV34TRoQhhPaQc=,other,5,3,yes,yes,no,1,3,5,5,3,5
kjprYlS4TTBmS7dTw97kUf5lgeOmWLwzCLRD3JXH6RM=,XDmp0lUPAcfL82SeqdlkJSC1+KlIWHABhRdCu7Od7Lw=,reputation,2,5,no,no,yes,1,4,3,1,5,2
+2CfvW6vJDWib8a1EPobuFIHaGQAiybzftobmilDmv8=,vPoEW82R7tGUv+T8K+GbkoFSSxx8hfgHTVEfeMbd6Mo=,other,10,3,no,no,yes,2,1,4,5,4,3
EPnfGroGsdY2okUcULte9CP6dxOBLuSASlZ1voTXXHA=,Cy+cAqJUA11B0ss0ktoOTNbDlUazTHNSTvSLKdSzgX8=,other,1,1,yes,no,yes,1,5,5,1,4,3
BhxN6Ss40764eEpek+SjlYI3v0evXkf67LWbt0GaN40=,jIVTpfknZCGi0MAXgShN+qz+aQ48FTgwbco9ci4eChM=,other,10,3,no,yes,yes,5,7,3,5,1,5
qMHC6CoS6ItX9a02jlCZrIyOwsBGKzyEVoxgVDqLh+Y=,GiLlR3MlAalotKO8oWjhXpDjW6ZKz4XtXamAeQSTWDk=,reputation,10,1,no,yes,yes,2,7,6,1,5,5
Cw5373jcJPuyD9ZVSQ/8xOxc2LaIf/F9MssgASiN9aQ=,2iYMJGs867bUnuRqj/zW/aXHYfWoUUGz5/pTa+rqK30=,other,9,4,no,yes,yes,4,3,3,4,2,1
wPTakUr445si1/BJ5L0Qh8TDAbG+a89cTqsDR9JC5ow=,wIfvf4Fv1jIT26fANozLgI4y7jl0QBixDx3C9NRRz0Y=,other,2,3,yes,no,yes,1,3,2,1,3,1
NnFvjJmA0rY5lFrAN8cRwbKfz3/jfRySrMFzitcsfdI=,CRkcyIR65bDAsBb6iBrjOF3+dPUhGKFmZUBknitrPYw=,reputation,1,4,yes,yes,no,4,5,4,5,5,1
G7YxlG+DY0sx2pTYUJLNBgq2AO0ABAHljh+mHKtI4aM=,8mX8rdf5osM/jA5lqKefs4hpDkbH+oJBWJzlQLD++1Y=,home,2,7,no,no,no,4,3,1,1,2,2
cgwWhxbEyNtpI3+FrSqsKLyDjF3Oba5lbaeJXJash3k=,LN3yNwuL6H9VbaKEYj8sc3x3s8SXgpaxQIZRnU7W1BA=,home,1,6,no,no,no,2,6,7,2,5,3
lR43eAkLVFqWBlHVP9oCUkPYKNw/oikHggQ0rayer0o=,RNqw9pfc8uO4htvKy9biOHn7Q27cJiiB2+P7PpcNwzs=,reputation,5,7,no,yes,no,5,7,7,2,2,4
E9NinUnkUNk0kRjlELDkzauBgxGHm2+i3i8lZJhbFWM=,g0q0SHiwzcr7brqo1qggq3NEJK7Cxwk4TRzAzJpp1fk=,course,9,1,yes,no,no,2,3,5,1,4,1
n4ESs4amuoqiPT3N/DyWALQS8HBuX7cCZchtZQXgRng=,3W7mSM/UfBrnEc1/Cyrsgx/WYMpIuQhMdPeQTjt/3GM=,home,10,1,yes,no,yes,4,3,1,5,2,5
jPF/HNbeldQIrhqrL2t+z9d3oxzTExq7sDqjaeB1kFI=,ZbvobP+MDb2M/gJBw+h79mbPBHTA0fgFI1JbmkAuvZo=,course,9,7,yes,yes,no,5,4,6,5,3,5
zREbnPe6sOzrmw+afffFEV6JLr+vDJIrwtn1NvF0uRY=,KBZ+BIKV77daV10M/67GWALY/MjpLLhL53ZyfxGqfPQ=,home,3,7,yes,yes,no,4,2,7,1,5,2
rs5KQ+sHlsbzo72i/JGVWTOD2LDyuWwvIHyJLTf7Jgk=,KABnaOi4tSSPNcWKZcOpq7kB9yaNZcX/58NG6nVOFI8=,reputation,6,7,no,yes,no,5,7,7,3,2,3
H7dLbUst/IomhNjb1gjcHhWXlECXJFhShr8pen07+/A=,aT/m1+CNqo5DndylyaGXOoyjcDB1brGuSJ4/c8glhVM=,home,10,7,no,no,yes,3,7,4,2,1,2
iXwA+NgNNd05etXY3kvR8q2pl2ma9Z0J6+GJJ0c37l4=,bC0l/+TajSieaHsuRSqQ9gz9YykiilOAKdsk1Wd4b1I=,reputation,2,4,no,no,yes,5,2,7,2,3,2
mjSw7ohjmFrhBxVVVoaES3gpFw4WSdHOG/2vfWipQVs=,ATJgA7El4Zco+COi2PD6oNeH/qKfgIljxLPrZwpFLMg=,reputation,2,1,yes,yes,no,3,6,4,5,1,5
W80XH3688lU30nPtgSJUy38J4RbaQAdAWQNtSNe6wHo=,67JNAZeVoJZLJlwwl1ujJh3hpCZdsE5W2+DNJ5jdhX0=,course,5,4,yes,yes,no,4,7,2,3,1,2
Kume6ziyMaa7Qj7lYA/F2ZtJLE2uf3Yu801hmQbB6t4=,Wz539rRtAkA8zhT3SGdPlODmRNZ0YS1n6ePFWLXT8qo=,reputation,5,4,yes,yes,no,3,7,2,2,4,3
cZTIfvDkukFjSqYGR1a9ktGdu7WLXi2IDyXOCKxwup4=,Nq3e/Gh7kNdFVb6vJnUubhR2fNjzq2HEcAi/TfvMo2U=,reputation,8,7,yes,no,no,4,2,6,4,4,5
ZrPf7cQvBiRBJ47PCuTqEr8WVe4Q7IrGNyC2PSkDtNM=,PJWLr74qKeXRXPo48XaB8PCtRRdTub4ypl/k0BoMid0=,course,8,4,no,yes,no,4,6,4,5,1,5
mUk6+uuT0tqX/pyOsgwYsnHMyoYoGSIyodcmSN0TOWw=,eP9vNa+J6ZDng4FT+Ge/FBnz1Eqa1P0obdpPrXRGXfU=,course,4,4,no,no,no,1,7,6,3,5,1
c5WXly2b0XaQK8OJPF0Qs5uaWuoCLsUEj8J1pwtH0iw=,sBXMMRvQFTLoyzxkH2mkbV+S6BhLIEF6vgZBriWaThE=,reputation,10,5,yes,no,no,4,5,6,1,3,1
ULca3kUReQKm4NDwio7Q/M3JMbBkickCFYWfbL4Wo2I=,/46z2qIa8/aS7bpI8kdi9Y/p3igm5hdwhUF1j7DyPuA=,other,1,5,no,no,no,3,1,2,1,3,5
omqc0EU9mY21cPbwOEOZQ+wMNki3WVxzww9ApTeESpM=,kcXvg4Ld5hoWm4tTFpA9RN4aIBvFM1SrmG2Kw8npYRc=,course,6,4,yes,no,no,5,1,1,3,1,4
KQlV61+lPJ/eTk3q1ICP/l/W2hvt1T1Cy6FXzVdSogU=,lknkMZd6PsCiyTCoV3BBSOUoWn+x9TjJS0clupnHpno=,reputation,8,3,yes,yes,no,4,4,7,1,3,3
ZFw3ipY5NO/sHN6JWbP2p2pExIyvXKsIM483bt+l0g0=,IZfjaTFYHuFkLTCqVJkeCmb7FIVs6D09pvXwusBBkug=,other,1,4,yes,yes,yes,4,3,3,2,5,4
hXrsY6oUQFaWYrAKQRkxdD5sTvw5vC8lalnCv+d+2f0=,9M+vwRg5eIhzC8mFpntUnnXbKUTX+VBiAE0lccAEVLc=,other,10,2,yes,no,yes,1,1,6,2,3,5
3IaeGFYdhpH26wHiGzJ6WshKxSBspPWmmpeHkcsMAk8=,xwwCVzadCHn/Vpzmiuter/c1v88E1xRJ8h4BksdUVjk=,reputation,5,7,no,no,no,3,6,6,1,1,4
ttch/7ydTJrT5HXNG347jz9dSbaiXIP+M08wOVnFTkU=,6Li/h8jHyQITgYhKwDXo8dh+iq8mVUyIvHsAeCZUpyE=,course,10,5,no,no,yes,5,3,2,1,1,4
313CzyPWOZVUCziE6D4Kt8GA6+vUmRGhF3OhVJXzESM=,EA/zGvBKRr2gyLj7ge5/2rixcSge3dx17ZL+ms5eouY=,reputation,5,6,no,no,yes,5,6,4,1,1,5
+OfVoDGm+CtPzp2EWf/sIqXCGj2lSktp+Eo5SHGEKBY=,Z6DRr1lp/ZdtyTBYMRZBRNhmakQtdUPr5+uWlqe8/iY=,other,6,3,no,no,no,1,5,3,2,4,5
7qP3MtBNfCwzJm7jSMrjB3XlF9c08gC9tpxxQfPj3P8=,h2zeqV6JG+7iqxJlB4Fjs9PmHJaQ6a8ZxtlnSmSw5Lc=,home,4,1,yes,no,yes,4,7,3,5,2,5
o9xaWuc/F+HBHtjvqxFa54/pA7Jgo1Xrru+NYmcs8OU=,th523av9YcwkSP9JIiRdaQL/8rbHTHEb3VKKEmE7rpE=,other,1,5,yes,yes,yes,2,7,2,1,4,4
Cj+6Q2jU5xpMENtLthbC5yCp8rp2siULmT6/2HjJhZo=,1Yo9GUuc4hcuc6ZViKA3qJ4JBleOAbkpwwMD4eGQVCA=,other,3,5,yes,no,yes,1,7,2,4,2,1
wzW1yRNZij9espfZOkxZ/4KDdae3ITNI8auvaIMdb6g=,8SWxoebiPzBUvoUXITpb26K5imAZ7P/g8/llNskmYCc=,course,5,5,no,yes,no,3,3,4,3,1,5
s7RHiSsB++OPIlZ0bznFmcLXOm8TnHeSpF45dNUt9GA=,+m4O+W8rJ+MlzpRH5HLOFnAjJIzieiXox+lUTH4FyaE=,course,8,4,yes,yes,no,4,3,7,4,5,3
DsOCHSjbhE9PPdL8tG+gWAz+Zc7r8YaELypfdcGY2dk=,O5hkWlPNb2sjuDTItEcygT+VFdpcOJGMAKyllHpkDSA=,reputation,2,6,no,yes,no,3,4,7,3,1,2
chXQ1glFkdcxoxZrUXwaE5W2q64v+GpV9J0cU1RlH8s=,kjMmbtnUm4XH5IM6YD01OqpD9R9tRLHUJ0BS9Kc/Dtc=,other,4,5,yes,yes,yes,3,6,2,2,2,2
rmnlawQp9PqTPnjGPSwT2zm0oihlUKf5NgDxU9r/w+4=,HSO8UGVubD/ulMYUC89G+iO4E67jmDu3DVnZQDJK0ys=,course,8,5,yes,no,yes,2,3,4,2,3,4
dQva3VsQejpLp6+ZTc2YTOHBnraex3WJPjSqnO8NdzE=,yg8kQ6KWX+YnUQNuqaxthLOaA+trQsGVfk+A3CxAF/o=,other,9,2,no,yes,no,4,6,4,2,2,5
G58MGrKV1rnF8VB2KNTOj52K/9aPy4/10dZr1ZJ+oZk=,Mh0vhKs/4m7AcVxg/1iZJXyEwuWIWg9gauzO57biNSI=,home,9,7,yes,no,no,4,4,6,4,5,5
9n5Te+8vuKCuqaYYr8h0JfXM8h1MCLG6xqY8rMEI/o8=,X885TjjUxBqouyTlhEixOnaKQztsWKnE4dyAQ8AXuQ8=,reputation,6,6,yes,no,no,1,6,3,4,5,3
H3Fk3sOYX1R5SdzrNYuS4aUmyUgeCCYwe3Taoe38Ef0=,vFQXbOVREAV9GB+dHQff3/OVDOF0u5rHendkpbtVF00=,course,9,5,no,no,yes,5,5,5,4,3,1
xa/+gwi/OF0eRzwAXFGjuOFoZVraiU8FV1srakclcTA=,kS2O6W0izj1+c9FClJPQmUMEqPk6dQpt0Lu2T5op1fg=,reputation,10,7,yes,yes,no,1,2,7,1,2,1
SdmEVv0/RV0bbEz0V7DIo39ARtCouni+dhtxBY0DcsE=,sa17lLcvf15stTuhPzM9Cleowb60C1GswB/MNlFx+R4=,course,2,6,no,no,yes,5,7,2,1,5,1
BOP/JKeYfCAI5GhTgoiA4VCxrzW/Sv2w7QYJ2H3e12Y=,9ygoEBqH4KnVDb5B+9eIeyrcrnts0eP/LwRozCHMEwQ=,reputation,6,1,yes,yes,yes,1,2,6,5,4,4
G1Bo4VN5Obpsg1PhReCR93PUihNvJDuNkYZKbmEUIx8=,POvWkpvLhNH/PthYOkuCiNM3MrzV2MZQRJ395b2byEg=,reputation,2,4,no,no,yes,3,6,1,2,3,2
u8hgX6G0V4kr33Jyfqj1/FF4OoekVlBcog21oE5ASUw=,fL4ayShJ82afYFEAIFBJ/gUigd+W/CEPhlcbhZNABtY=,reputation,10,5,yes,yes,no,2,7,2,2,4,1
7apmIQz7zKkEuc1M5qO0STGgxePwYISWkhV8wXN7BGA=,CLEaSPFBuoV7gkh+9c3jQFMNuYbfb76NufVo9LdAy3s=,course,1,1,yes,no,no,4,4,4,1,1,3
7mUHdWNoKwsbtpi9itmcZys0xtWcB95muEfehvswqbY=,8et8O7RgMi6hVKuSScpvqo03XgLEVGoM6C6kPJBPmxI=,other,10,7,yes,yes,yes,2,6,1,5,4,2
cQ6qwY/bYfQwhcQmTlEGQISyLlGzWUS1RKeSEh0rvUs=,pVOUCqLLbzrcyczMKrDp2KjuVjQlBOcGtZgzBdo5wMs=,reputation,2,1,yes,no,no,3,5,2,4,2,4
+IEY2Rq1fQya5uZ6E4iVtThRr9r1IpJwp+qDTNtMtQ8=,njYfPkxgUY+EyjBGycnVuAoCldlXpvtbNjuNGTEGmto=,course,4,1,no,yes,yes,4,4,2,4,3,1
TQQ0ZoVnjmzS7hasbSQ2P2x4DY4/qxVzGmlBkWrrsqA=,oYMHKCWnJC5sC9MkLpyFmFQVhiORX2gcyICxUo8LG9M=,course,9,2,yes,no,no,5,4,7,5,1,5
um1uMJTgJUZSZZfybh7Hh6FrIY5D5+dfHgaR9N2ujUE=,7Fov9X+DkFqxYPh7Df66ZULbJ4TL/MOHRtfCTZtPBaI=,course,6,1,no,yes,no,2,6,1,3,5,3
l/1HYnqpIr1mSUSAU6So0sI71ud9JhNwerbfFzYvKnA=,LwFr+jDIunGFrphnXd51rJtAhP1VMoUZ91n9OBfGRUQ=,home,6,4,yes,yes,yes,2,6,4,4,2,5
MIyDHq03P6TsfubdmR1auyV1AqKnwufyWrPRih1Cr2k=,ynAB4We4Zd2IxJ4Pbcw37IH1IlsnUBitRI0isvq2obc=,home,1,7,yes,no,no,1,3,4,3,2,5
tO6Hw0MyRC2xFV/K3QzQRzCohiO+SpwKAC6L32bXjn8=,dQhrwnip87gcCcrsl0DLbKKi+4CEdxXIC1mWJ65vz78=,home,5,3,no,yes,no,5,7,7,5,4,5
Cyzg1dboXsKUs6+TddbKfu8wiS8P3RJp4EkYPux8LVQ=,WigcU5QkDWRMxGKm2fk4pw84w0P6ldCWMLcvb9ac1ok=,course,6,1,no,yes,yes,1,3,6,4,2,1
epy9Nx0t0RRi0Swkjzfsh5J4EHBEOJOd8qzAT4K6FDA=,CDJOGrMBSLt2DWfT5nZHiql79a3CPikp5RfdiDI316c=,course,6,5,no,no,no,1,5,5,2,1,3
pPrTq0cVRVRRXjQZuq457PWJyAKrA2TPkroNneLxV7U=,4Ducu8LasyPOG7OAHpujN4E+fwkrPq6PqNsr4Q38fv0=,reputation,2,1,no,yes,yes,5,3,7,3,3,2
t6ADPFJB/wz0fqb7X6Q+RJbmd1lehohY0K5J5dgatno=,00rzY3kuyXuuw+jAFDsvsDP+8TOyKPoYGmtZVwkgJX4=,course,10,4,yes,yes,no,1,6,6,1,2,5
kwdgRHVEEFDnlFxj9aBLGN9HCYCIjVcukdjlK9G442M=,IAGORt1TiRfxljZLoJE9fdAQS4cbCLkce9JVdn4Lxzk=,reputation,5,4,yes,yes,yes,2,4,6,4,2,4
Yhku3ktj6ASdOLjO5lfCXfxxdzbsmJGOStCHa+fFV18=,kBjzHNwQPJJJsn9gihaLcQAuCe7caqEJ7f5Xb+T9P68=,home,5,2,yes,yes,no,4,1,6,2,1,1
Pd6fTYgPKufmRxN1FcrcfPunm/7VCeBbqloB8SpexiY=,7B+YK9BApHhZMZgpvEeZhdhZyvVXiRF99YXZXpGleRI=,course,6,2,no,yes,yes,4,4,2,5,4,4
/uUNSYYtJDzkhU0PSAJzKH6lzHcfmd/LEuQCgIjnKxk=,DMITACmrdVDxgxq6raaoZEgsdLmXh+pbItWYnyWsxjs=,course,8,7,no,yes,yes,5,4,1,1,5,5
l4z5LsjiJ1H3jLhWSICENcjZnGG/hYIufxo6DAy6doA=,rGq9B8/Fphsbks1qoebK6hMAfqEPX6KIJjJ6mYvXcPw=,other,10,2,no,yes,no,5,1,6,4,4,1
88JeI83gpfc2mnD8C+VlR5XkFOB9nBNoo7+2sFU7I38=,2uSkMbE959cccR+EpjiWRMbR1r98CgMK6NqLX0YsC+w=,other,9,2,yes,no,no,2,6,2,5,5,2
59zzcMtOHXz0GYI+JCGUMIiK6MChn/+lr9s0G+viF9c=,cnVKjVTs4PuXomHnaI+JuIKJCL9mzJ1TLI7VBtcUKHM=,course,8,4,yes,no,no,3,1,1,3,2,2
W9VaA3UNDG3d6R1A0YvFkw0cX2VT8Ezx+YtUaQ6sCW8=,7Sm9qgPxiIY9hTyEZ5lc0cb8lsBwIEiqwBHLTxidiWY=,reputation,6,1,yes,yes,yes,2,3,2,1,1,3
YMT9YPSUP43Qja/pRSqFWNmi/FoBsYIqVRIFD90h20w=,yhaqHP9GnLpn/vzKyvNROJ7LQXgWvfQDQAQ9PWVKc6o=,course,10,7,yes,no,yes,4,5,7,3,4,1
tCFCq3tLlYYj/r8hY+zpDYy3xcohy610PZOL3kcgLPY=,jreZzOp+mMPIyV+ej4oMB4QRu29DbZHkDkgAX6Stsxw=,reputation,7,6,yes,yes,yes,3,3,2,5,5,5
E7hxWijjfzCpu/yYSaXj5Br+iJaa4+9Tl1GhQ/tLSIQ=,Zzh908/iKmuAi4Ar8oI8ljj6nyNeWjOA3oVhq94ly8I=,other,2,1,no,yes,yes,1,5,4,1,3,2
GNTFVfdgR3iaZTt0efHN3jNwwPSGg/chafscWjegoUI=,KXuekzbYgrZSdg7/Hx92kwg0ZIZyzvGbZe1ZfeI0I+w=,home,1,5,no,yes,yes,1,1,1,5,4,5
fn/U392VjOVCNHWW2RSL0rLJHACReYR8X1kVkdgQhNk=,NMPCV3e0+07D+mFI+s404buudNVOStO2dfEoTWVwAiQ=,other,8,3,no,yes,no,5,2,2,2,5,1
e4hSF8zBanyzTtil1Mo3DGiHEwA3KVtOt0JDVpV44Yc=,Ue4il4fEtnR0HWLGPW2aSL5FS8GLeIrCqDMTNKYywzo=,course,3,5,no,yes,no,1,7,7,3,2,4
TUtji3XSZQBIgwxRDKnLwxNdG7WKPPFeC2kgl4Cjvm4=,q+sHMrrbmyD88+W+CcLllaLkeqKAEuISvWdq+pwdg2w=,other,2,7,no,no,yes,2,2,1,2,3,2
2XLffBM0RZWvMf8CN+PERx7AGCX9OEU0nCRlzD6BT5g=,arnLYHqzwNeEAZ/lf5EvpcMhBAtbOevCsX/3+duXusU=,course,2,7,no,no,no,3,2,5,5,2,2
MPDM0kMUW5q9PIanUDqLbW3tISmPy9U7JrvqY0HtuDY=,q2JV/huIlGDvBBvadNOVIfiXxcwHi4Tt2UVWtbTAnFs=,home,4,5,no,no,yes,5,6,7,1,3,2
kWe23K5LwuY/0+23A79dZYybJBm8rioJ13FYHdWXaF0=,4cqYDHeAyagbI6efqy+/eCfL0V/cNHv2emTMNntsplc=,reputation,7,5,yes,yes,yes,1,2,2,4,4,2
+f0Chy9GlYdxYFzsi6fwBlW03yhKAoAYtKln5RC/SCQ=,MHw4pXjW1Wto5cVTCC64hgQaKsRRacrBiC7Jtx2wiI8=,other,2,1,yes,yes,yes,3,7,4,2,2,5
1rKjuRCLTlv/kukn2FDgbMxYi7+F6VhV9Uy1GwvRTfo=,/TfXTmDiy6f4gH1yad2X4AxXdbq/yCl0WUcG6tDveI0=,home,9,7,yes,no,no,3,5,6,5,5,3
FxGWddgqzDG6ovxvsrKe2KY4HNdhJGQBpKl9hM7l2f8=,XO54DXH0+ajQ/z8D7tQV5HmkCCateCvjiTD0wQy7fGw=,home,8,3,no,no,no,4,1,2,1,2,2
CpKfLHOyn2vyS0CHgmgqqgKSSBLP6rCPZ8gN2eGsM7A=,2/rb1tdqn1DaVMLFAVJ9fDn3+FmePM1CI486H3I3a08=,other,8,7,yes,yes,yes,2,5,2,1,1,5
9jinUbRxxmGv4zD/q480p+5ILgjZQuTtBIWg5y9Axgo=,5MWSaONVlEfr2Ik+IuZd+YRfMdM8u0hkWmnkfCk5FjM=,home,5,7,no,yes,no,1,2,5,5,4,2
JAA3feG6iBz7FCLBomzKJcr6SydV8gSuHEKg6j86+7Q=,2WvgvljsuQ/24jFa3KKWluwywLP5a3tHWl620a2Am4o=,course,2,2,yes,yes,yes,1,6,6,4,1,1
